campaign_id,impressions,clicks,conversions,spend,budget,quality_score,region,device,status
CMP_422,1134,52,3,23.34,3933,7,US,desktop,active
CMP_423,30258,90,15,749.55,4840,7,UK,tablet,paused
CMP_424,57772,1582,64,3125.04,256,2,UK,mobile,paused
CMP_425,32922,215,21,303.36,4375,3,US,tablet,active
CMP_426,83430,902,70,919.95,3332,1,UK,mobile,active
CMP_427,53435,2371,208,3579.7,1550,2,UK,mobile,paused
CMP_428,92381,1145,96,2652.79,3963,6,UK,mobile,paused
CMP_429,52552,1086,110,1677.29,4879,2,US,desktop,active
CMP_430,51638,1250,95,1275.45,1059,3,India,desktop,paused
CMP_431,19936,1306,104,3568.94,2076,3,US,desktop,active
CMP_432,84308,3366,292,8555.08,3187,1,US,tablet,active
CMP_433,64008,192,92,1635.78,3529,3,UK,mobile,active
CMP_434,50076,3138,250,3107.29,4198,2,UK,tablet,active
CMP_435,74024,5235,203,6817.89,493,6,Germany,mobile,active
CMP_436,90930,2254,129,2369.4,1692,8,US,tablet,paused
CMP_437,36655,976,85,1948.55,3432,7,India,desktop,paused
CMP_438,10506,523,19,1508.66,3231,8,UAE,mobile,active
CMP_439,25569,175,8,462.0,996,9,Singapore,desktop,active
CMP_440,23715,861,22,1356.16,3487,2,India,tablet,active
CMP_441,67381,4079,278,3029.97,1596,6,Singapore,desktop,paused
CMP_442,64219,4716,103,8678.21,4212,6,India,tablet,paused
CMP_443,76512,3900,87,10349.41,338,10,Singapore,mobile,paused
CMP_444,6590,36,2,17.25,4790,2,UK,mobile,paused
CMP_445,36866,2753,226,3544.19,1699,5,UK,tablet,active
CMP_446,80006,1502,135,3804.79,2953,4,UK,mobile,active
CMP_447,28565,1515,103,1164.83,1205,6,UK,mobile,active
CMP_448,89671,6764,352,5481.23,2864,9,Germany,tablet,active
CMP_449,54862,3082,147,6349.79,3480,8,India,desktop,paused
CMP_450,44787,432,41,117.63,1114,8,US,desktop,paused
CMP_451,45033,2399,237,5646.21,2775,7,Singapore,mobile,active
CMP_452,72498,3846,371,6966.78,1938,6,UK,mobile,paused
CMP_453,50749,3558,421,10214.8,2509,1,US,desktop,paused
CMP_454,98589,6644,646,11775.14,1279,8,UK,desktop,paused
CMP_455,10602,596,34,1386.73,2391,1,UAE,mobile,paused
CMP_456,37684,1448,171,3140.19,2959,10,Germany,mobile,active
CMP_457,49806,719,68,1823.01,1497,8,UK,mobile,paused
CMP_458,63476,3498,321,4624.19,4503,5,Singapore,tablet,paused
CMP_459,67921,3761,211,6407.76,2248,6,Germany,desktop,paused
CMP_460,91180,5093,477,9593.13,1105,1,Germany,desktop,paused
CMP_461,19039,1514,159,1447.74,1543,1,UK,mobile,paused
CMP_462,50222,800,89,456.4,4736,8,UK,mobile,paused
CMP_463,25960,1692,97,3966.64,1318,8,Singapore,mobile,active
CMP_464,19283,205,2,222.28,2541,6,Singapore,mobile,active
CMP_465,70932,5670,436,6327.88,3142,8,US,desktop,paused
CMP_466,79136,3757,367,3316.7,3881,9,UAE,tablet,active
CMP_467,38769,781,72,933.38,4022,8,UAE,desktop,paused
CMP_468,54301,4269,85,7951.93,2862,4,India,mobile,paused
CMP_469,19436,686,41,765.97,408,4,US,tablet,paused
CMP_470,45489,2606,66,5316.63,3282,8,UK,mobile,paused
CMP_471,27641,1268,35,363.07,4395,7,UK,mobile,paused
CMP_472,93743,3946,108,6094.4,1424,2,Germany,desktop,active
CMP_473,28712,2122,136,3593.84,4734,9,UAE,desktop,active
CMP_474,55238,939,48,2430.87,1080,7,Germany,tablet,paused
CMP_475,12973,292,31,100.37,947,7,US,mobile,active
CMP_476,18369,1362,74,4001.75,3594,7,UK,tablet,active
CMP_477,49613,1798,147,3477.73,1215,2,Singapore,tablet,active
CMP_478,93559,3153,0,3653.7,904,6,Singapore,tablet,paused
CMP_479,46843,3178,40,3581.38,2528,4,Singapore,tablet,paused
CMP_480,24149,493,14,1082.73,4373,10,UAE,tablet,active
CMP_481,55302,3735,406,9251.76,2521,6,US,tablet,active
CMP_482,90619,3357,299,7469.63,3355,9,US,mobile,active
CMP_483,63156,4261,0,11349.79,3970,5,US,mobile,paused
CMP_484,45826,137,296,5587.08,4759,8,India,tablet,active
CMP_485,40831,3233,286,5456.03,3703,6,Singapore,mobile,active
CMP_486,47382,2908,232,4516.58,3777,2,UK,mobile,active
CMP_487,46670,2809,324,1282.02,1290,7,India,desktop,paused
CMP_488,16489,438,27,309.92,4286,8,UK,mobile,paused
CMP_489,88256,3873,382,11013.38,2908,6,UK,mobile,paused
CMP_490,17970,332,9,133.93,3552,9,US,tablet,active
CMP_491,43923,675,26,1819.56,3881,10,Singapore,desktop,active
CMP_492,93886,2316,272,6311.93,2778,5,India,desktop,paused
CMP_493,31933,850,94,2100.85,4641,7,Singapore,mobile,active
CMP_494,69864,4344,358,3216.92,4145,10,UAE,mobile,paused
CMP_495,86498,2470,111,2841.71,1836,6,US,mobile,paused
CMP_496,15152,752,79,718.12,2396,6,India,mobile,active
CMP_497,34995,1831,35,4997.25,1567,4,US,desktop,paused
CMP_498,63711,1090,54,393.51,4864,8,Singapore,desktop,active
CMP_499,35976,685,13,1905.55,704,5,US,mobile,active
CMP_500,85910,1251,12,714.79,1359,6,UAE,mobile,paused
CMP_501,45152,1794,28,847.45,2442,7,US,tablet,paused
CMP_502,24142,807,0,1182.78,4872,7,India,desktop,paused
CMP_503,4305,96,3,189.73,3346,10,US,desktop,active
CMP_504,28406,1912,215,3677.94,1887,1,US,desktop,active
CMP_505,22961,410,9,116.18,568,8,UK,mobile,paused
CMP_506,66108,3711,331,6249.56,3779,6,US,tablet,active
CMP_507,4604,190,18,294.71,1871,5,US,mobile,paused
CMP_508,95986,3098,130,8961.02,3724,9,Germany,mobile,paused
CMP_509,93872,3717,228,6983.63,1318,6,UK,tablet,paused
CMP_510,90250,2814,139,6877.58,2211,3,India,tablet,active
CMP_511,49221,1394,69,1759.0,1759,7,Germany,mobile,active
CMP_512,40789,2058,144,3135.9,2695,10,India,mobile,paused
CMP_513,59247,688,18,476.74,4724,2,UAE,desktop,paused
CMP_514,1681,32,3,72.29,2295,4,US,mobile,active
CMP_515,99581,7640,579,10917.46,3385,6,UK,desktop,paused
CMP_516,79275,1380,44,3390.86,3505,7,UAE,mobile,active
CMP_517,99057,7723,519,16704.49,2541,9,US,desktop,paused
CMP_518,13721,1072,95,2300.77,454,10,Germany,desktop,paused
CMP_519,57374,1673,153,3191.96,949,4,Germany,desktop,active
CMP_520,76105,1133,107,2211.94,3900,10,US,desktop,paused
CMP_521,79271,2900,260,5051.14,3263,4,UAE,tablet,active
CMP_522,30238,388,24,776.49,4158,7,UAE,mobile,paused
CMP_523,22403,1119,125,3041.88,899,9,India,desktop,paused
CMP_524,73753,1738,189,3249.28,3773,2,Germany,desktop,paused
CMP_525,74702,2001,143,3805.65,3657,1,Germany,mobile,active
CMP_526,96656,3429,120,1867.55,3266,7,UAE,mobile,active
CMP_527,84437,5656,360,7049.0,3200,10,UK,tablet,active
CMP_528,18741,382,10,303.19,3294,7,UAE,mobile,paused
CMP_529,22428,950,54,1534.19,513,2,US,mobile,active
CMP_530,66416,1567,110,2265.13,3935,8,India,desktop,paused
CMP_531,48736,3013,269,8153.07,2982,7,India,desktop,paused
CMP_532,71628,3779,445,2878.29,3074,8,UAE,tablet,paused
CMP_533,31965,726,22,1953.37,4990,2,UK,tablet,active
CMP_534,22823,1776,49,4157.82,319,5,India,tablet,paused
CMP_535,86167,4205,198,9297.01,2675,8,Singapore,desktop,active
CMP_536,15470,902,48,1899.0,1899,2,Germany,desktop,active
CMP_537,57401,1578,140,4385.57,2581,9,Singapore,desktop,paused
CMP_538,24306,157,4,262.56,619,3,India,tablet,active
CMP_539,76880,946,48,1352.15,4197,7,Singapore,desktop,active
CMP_540,57075,1476,42,4188.61,2029,5,UAE,mobile,active
CMP_541,56888,2323,49,6637.99,2078,9,India,mobile,paused
CMP_542,59574,178,58,1583.77,1075,5,India,mobile,paused
CMP_543,83345,2877,100,2353.78,1227,9,UAE,tablet,paused
CMP_544,5145,189,9,138.82,3095,1,UK,tablet,active
CMP_545,46881,3419,90,4249.66,2280,9,Germany,tablet,active
CMP_546,10209,181,12,453.76,1120,6,US,mobile,active
CMP_547,53445,3359,163,850.08,2893,1,Germany,mobile,paused
CMP_548,10526,665,37,1780.74,540,3,Singapore,tablet,paused
CMP_549,39774,2313,178,4096.79,4498,6,UK,tablet,paused
CMP_550,9238,612,31,211.58,4445,10,UAE,desktop,paused
CMP_551,27983,1989,73,3016.83,2199,6,US,desktop,paused
CMP_552,10198,631,30,1264.39,4707,5,India,mobile,paused
CMP_553,73772,3797,435,6860.67,4377,7,US,mobile,paused
CMP_554,59223,844,51,594.72,2307,8,US,desktop,active
CMP_555,35485,1170,76,505.76,2105,8,India,tablet,active
CMP_556,36574,2291,154,2900.02,1192,6,US,desktop,active
CMP_557,70347,5568,357,11624.99,3327,3,India,desktop,paused
CMP_558,67239,3265,48,5654.83,1237,2,UAE,tablet,active
CMP_559,63834,3966,341,7918.44,2918,6,UAE,desktop,paused
CMP_560,99053,1191,21,3424.95,2303,5,UK,tablet,active
CMP_561,64250,3591,263,8729.62,4681,7,US,mobile,active
CMP_562,12274,95,1,222.98,1946,10,Singapore,desktop,active
CMP_563,86772,6754,492,16225.73,249,2,UAE,tablet,paused
CMP_564,70291,210,469,5022.19,3300,7,US,mobile,active
CMP_565,17863,203,19,569.83,4923,3,India,tablet,active
CMP_566,8198,423,0,381.57,2794,3,US,desktop,active
CMP_567,89053,3756,293,5552.33,2852,7,US,tablet,active
CMP_568,86167,5682,176,10207.12,4171,8,India,tablet,paused
CMP_569,15042,1178,19,2194.52,3901,1,US,mobile,paused
CMP_570,33663,1838,58,4203.42,4603,1,Singapore,tablet,paused
CMP_571,85718,1650,68,1677.66,2695,10,Germany,mobile,paused
CMP_572,70150,2057,84,5267.47,3958,7,Germany,mobile,paused
CMP_573,89095,5977,171,15612.9,2468,3,India,desktop,active
CMP_574,50735,2180,218,2837.37,4983,10,UAE,tablet,active
CMP_575,16350,1233,64,761.46,1767,7,UAE,desktop,paused
CMP_576,48277,2708,247,2707.0,2707,7,UAE,mobile,paused
CMP_577,70725,5287,584,4085.23,478,1,UK,desktop,paused
CMP_578,70495,3420,184,4282.63,4108,5,Singapore,desktop,paused
CMP_579,98819,7580,755,19759.87,2719,5,Germany,mobile,active
CMP_580,52067,1384,41,3965.51,1758,4,UK,desktop,active
CMP_581,20454,1554,78,4056.06,2903,3,India,desktop,active
CMP_582,8799,26,0,178.85,3123,8,India,desktop,paused
CMP_583,23285,849,68,1344.1,312,9,US,desktop,paused
CMP_584,40626,222,10,127.85,2008,8,India,tablet,active
CMP_585,37981,526,16,914.64,1863,3,Singapore,mobile,active
CMP_586,17908,1038,16,614.23,1325,5,Singapore,mobile,paused
CMP_587,3943,71,4,81.02,1976,6,Singapore,tablet,active
CMP_588,96205,5728,471,1870.74,2584,1,India,tablet,active
CMP_589,50364,1113,22,397.53,4159,1,India,mobile,paused
CMP_590,3567,22,0,57.42,3641,1,Singapore,mobile,paused
CMP_591,51127,688,33,599.49,303,1,India,desktop,active
CMP_592,3272,147,12,270.8,3183,4,India,desktop,active
CMP_593,50694,764,81,1193.16,279,4,Germany,tablet,active
CMP_594,75168,3678,295,10590.15,4987,8,Singapore,mobile,paused
CMP_595,13794,182,19,265.33,3314,4,UK,desktop,active
CMP_596,67425,202,166,1636.87,3941,1,Singapore,tablet,active
CMP_597,42414,3242,233,4023.82,648,7,US,tablet,paused
CMP_598,43191,1505,32,4456.68,4437,5,UK,tablet,active
CMP_599,36713,2501,70,3317.8,3257,4,India,desktop,active
CMP_600,51879,155,47,700.39,357,7,UK,desktop,active
CMP_601,8605,160,5,400.51,4754,10,UAE,tablet,active
CMP_602,98379,1272,92,464.91,1756,10,Germany,mobile,active
CMP_603,17373,903,71,2466.56,971,6,Singapore,tablet,active
CMP_604,67901,2795,164,7797.48,4633,10,US,mobile,paused
CMP_605,95620,2546,133,1792.63,4472,2,UAE,tablet,paused
CMP_606,60351,1815,132,2515.69,1087,7,Germany,desktop,active
CMP_607,65317,4832,499,4664.44,4298,7,UK,desktop,active
CMP_608,2954,76,5,159.43,1905,7,US,mobile,paused
CMP_609,17724,1209,47,651.95,4413,5,UK,mobile,active
CMP_610,95422,3001,49,8729.77,3344,7,Singapore,tablet,active
CMP_611,23393,217,23,205.81,4676,1,India,mobile,paused
CMP_612,60335,906,72,318.97,2354,9,UAE,desktop,active
CMP_613,85469,1251,116,3679.46,4804,10,UK,tablet,active
CMP_614,46266,2959,45,670.42,1136,3,UK,tablet,active
CMP_615,68935,3227,113,6034.04,2130,10,Germany,tablet,paused
CMP_616,6998,409,22,962.38,839,3,India,tablet,active
CMP_617,35353,2733,304,979.75,883,10,US,mobile,paused
CMP_618,81475,4912,245,4847.03,4179,7,Germany,desktop,active
CMP_619,22271,1149,28,857.0,857,2,UK,mobile,active
CMP_620,2781,85,6,204.67,2332,9,India,tablet,active
CMP_621,26935,266,29,620.37,2911,8,UAE,desktop,active
CMP_622,45334,580,0,1609.3,1356,8,US,desktop,active
CMP_623,96780,4141,326,7756.85,1955,7,UAE,desktop,active
CMP_624,35384,106,23,1994.49,3809,7,Singapore,tablet,paused
CMP_625,67724,1234,35,1496.77,1704,1,US,mobile,paused
CMP_626,12022,138,15,371.46,207,3,UAE,tablet,active
CMP_627,6440,506,31,489.32,1247,8,India,mobile,paused
CMP_628,44295,1113,84,2955.85,247,6,Singapore,mobile,active
CMP_629,46774,3240,292,4549.36,3530,4,UAE,mobile,active
CMP_630,96126,1236,33,3159.96,4339,2,Germany,desktop,paused
CMP_631,5113,179,3,448.0,448,9,India,desktop,active
CMP_632,71054,4805,575,6814.56,4443,6,India,tablet,paused
CMP_633,53291,2326,108,3660.6,385,9,Singapore,mobile,paused
CMP_634,83844,6149,0,12294.43,3514,10,US,mobile,paused
CMP_635,57733,662,60,1726.55,2927,1,US,tablet,active
CMP_636,39677,437,11,1058.16,1496,1,US,desktop,active
CMP_637,62222,491,55,455.82,3507,7,Germany,tablet,paused
CMP_638,51653,908,34,668.72,3903,5,US,mobile,active
CMP_639,5801,130,12,337.48,3724,4,Singapore,tablet,paused
CMP_640,29100,581,16,1410.02,2441,7,Singapore,mobile,paused
CMP_641,72319,5416,210,9148.58,1210,10,UAE,desktop,paused
CMP_642,61097,4306,442,10285.54,2309,10,UK,mobile,active
CMP_643,82027,4956,489,1532.75,4254,9,India,desktop,paused
CMP_644,77324,2737,86,1430.27,4595,8,UK,tablet,active
CMP_645,89760,4255,199,8913.71,1060,1,Singapore,mobile,paused
CMP_646,53444,379,41,508.6,2516,10,UK,desktop,paused
CMP_647,29406,188,12,284.36,2484,5,UK,tablet,active
CMP_648,5954,316,29,281.56,2294,1,UK,mobile,paused
CMP_649,3635,258,17,333.31,2604,5,Germany,mobile,active
CMP_650,67599,5039,129,11239.47,265,10,Germany,tablet,paused
CMP_651,28914,663,40,1304.84,203,8,India,mobile,active
CMP_652,93441,6169,139,10307.91,1112,7,UK,mobile,paused
CMP_653,95020,4788,177,241.0,241,10,UK,tablet,paused
CMP_654,58480,476,42,115.24,2075,8,UAE,mobile,active
CMP_655,50086,1247,119,2434.35,3481,9,UK,desktop,active
CMP_656,92738,5119,593,6979.05,4434,3,Singapore,tablet,active
CMP_657,25102,427,10,343.01,4413,6,India,tablet,active
CMP_658,89788,2900,270,2286.37,1335,2,UK,mobile,active
CMP_659,88289,2558,156,4545.18,1604,5,UK,tablet,paused
CMP_660,87448,5388,285,9966.28,427,9,India,mobile,active
CMP_661,59349,691,72,995.88,2233,3,UAE,mobile,active
CMP_662,88056,1138,112,364.82,1790,4,Singapore,mobile,active
CMP_663,1825,72,6,138.31,4177,10,UK,desktop,active
CMP_664,25921,1579,174,1857.01,3926,8,UAE,mobile,active
CMP_665,99150,2973,184,946.39,4088,5,India,tablet,active
CMP_666,88761,2619,211,952.14,3362,9,UAE,tablet,paused
CMP_667,26728,404,14,1044.86,4017,6,US,desktop,active
CMP_668,71141,4167,70,10842.24,3604,4,India,tablet,active
CMP_669,53129,2754,0,4926.32,1783,7,India,desktop,active
CMP_670,29236,1446,75,376.68,3354,10,US,desktop,paused
CMP_671,21287,1110,105,861.04,3485,4,Singapore,desktop,paused
CMP_672,44883,1687,88,537.09,4073,4,India,desktop,paused
CMP_673,73509,4720,395,11695.32,476,2,Singapore,mobile,active
CMP_674,74071,2580,255,4500.08,3174,1,Germany,tablet,active
CMP_675,74392,423,36,321.62,1920,1,India,mobile,paused
CMP_676,51451,2627,196,7378.62,2982,5,Singapore,tablet,active
CMP_677,41426,949,102,1020.71,4288,9,Singapore,desktop,paused
CMP_678,6654,19,32,128.17,4725,5,UK,desktop,active
CMP_679,65426,4157,309,10035.42,3403,3,Singapore,tablet,active
CMP_680,17516,379,45,237.8,1890,7,UK,tablet,paused
CMP_681,72169,2488,199,5726.15,891,5,Singapore,mobile,active
CMP_682,7869,349,19,105.36,2128,6,UAE,desktop,active
CMP_683,79372,5293,255,14221.92,2141,10,UK,desktop,active
CMP_684,26685,80,32,1947.65,4154,4,UAE,tablet,paused
CMP_685,41901,2896,345,3426.83,2117,5,UK,tablet,active
CMP_686,39321,429,5,2230.0,2230,7,UAE,mobile,paused
CMP_687,98546,6827,518,17757.16,1684,5,UAE,tablet,paused
CMP_688,1283,33,0,56.25,1949,2,Singapore,mobile,paused
CMP_689,24183,899,17,1582.86,2397,1,UAE,desktop,active
CMP_690,93669,3353,79,9170.39,2951,4,UAE,desktop,active
CMP_691,40406,1919,92,5079.36,3833,2,US,tablet,paused
CMP_692,54499,1362,15,3581.22,829,9,Germany,tablet,active
CMP_693,56638,4266,364,11684.48,1936,1,Germany,desktop,active
CMP_694,63295,3524,381,1330.74,607,1,Singapore,mobile,paused
CMP_695,55798,3388,349,5689.19,4927,10,UAE,desktop,active
CMP_696,82677,1421,65,2789.66,4864,8,Germany,desktop,paused
CMP_697,98304,574,41,1117.25,1050,2,Singapore,tablet,active
CMP_698,34846,828,43,1320.71,3474,1,India,mobile,paused
CMP_699,27406,1665,89,4760.19,1007,4,UK,mobile,paused
CMP_700,56333,3018,240,1480.76,3516,3,India,tablet,paused
CMP_701,52447,4067,156,1824.74,4347,6,Singapore,mobile,paused
CMP_702,81933,4342,107,8290.32,1783,4,UAE,tablet,active
CMP_703,86366,5798,151,10921.42,3419,10,India,desktop,active
CMP_704,47564,2835,125,8073.44,798,3,India,desktop,active
CMP_705,50577,3957,162,11435.13,1383,2,Singapore,mobile,paused
CMP_706,92484,3418,135,7528.17,3188,2,UAE,mobile,active
CMP_707,56849,3962,352,1927.69,1276,8,UK,mobile,active
CMP_708,47169,3431,110,7512.61,2021,1,UAE,mobile,active
CMP_709,71627,725,80,942.32,4700,5,India,tablet,paused
CMP_710,48915,525,52,1399.42,1486,10,UK,tablet,paused
CMP_711,45947,3270,303,8314.03,2807,10,Singapore,tablet,paused
CMP_712,54942,1448,36,2038.86,1277,8,UAE,desktop,active
CMP_713,76696,4785,308,6082.64,2425,8,UK,mobile,paused
CMP_714,75768,2341,231,5281.26,4828,6,India,mobile,active
CMP_715,78003,4749,482,13856.24,955,2,UAE,tablet,paused
CMP_716,23819,1465,153,1186.2,441,5,Singapore,tablet,paused
CMP_717,89665,6198,313,18196.03,744,7,UK,desktop,active
CMP_718,43754,3001,151,5328.66,391,5,India,desktop,active
CMP_719,80173,3874,419,5482.66,2636,2,India,desktop,paused
CMP_720,49316,2609,99,5259.82,1172,5,Germany,desktop,paused
CMP_721,11763,405,9,1124.53,3780,10,UAE,mobile,paused
CMP_722,92447,4768,352,9109.11,1376,6,India,tablet,active
CMP_723,12133,354,34,908.95,2126,1,Germany,tablet,active
CMP_724,3586,193,12,561.16,1836,9,Germany,mobile,paused
CMP_725,47732,2229,149,4484.52,3887,1,US,mobile,active
CMP_726,61416,2365,115,4433.56,2195,8,US,mobile,paused
CMP_727,86131,1656,159,3015.04,2987,8,Singapore,tablet,paused
CMP_728,44597,716,16,184.58,1266,6,US,tablet,active
CMP_729,85607,5921,75,6504.69,1063,7,India,desktop,paused
CMP_730,87698,4840,506,4331.58,4009,9,Germany,mobile,active
CMP_731,23203,1307,111,3007.97,4917,8,US,mobile,paused
CMP_732,13854,196,10,94.88,957,9,Germany,desktop,paused
CMP_733,47657,2303,255,2498.27,4555,7,US,tablet,paused
CMP_734,6578,207,23,288.0,288,9,Singapore,desktop,active
CMP_735,95082,6414,632,3779.18,4812,3,Germany,mobile,active
CMP_736,16697,936,78,2438.61,349,7,Singapore,tablet,paused
CMP_737,53283,1189,53,3437.86,2715,7,Germany,desktop,paused
CMP_738,52407,4109,222,2390.2,959,7,UAE,desktop,active
CMP_739,50376,2703,47,3869.0,3869,3,UAE,mobile,paused
CMP_740,2856,117,7,206.57,3659,3,UAE,mobile,active
CMP_741,99553,6693,540,18445.18,4014,2,India,tablet,active
CMP_742,22418,682,80,1613.2,3872,5,UK,mobile,active
CMP_743,4498,218,5,453.64,3501,6,India,desktop,active
CMP_744,41779,349,23,953.3,402,6,US,desktop,active
CMP_745,46142,2567,275,1216.28,3537,3,Singapore,tablet,active
CMP_746,89824,2018,47,541.96,4676,6,US,desktop,paused
CMP_747,60721,4088,477,6958.82,1323,1,UAE,tablet,active
CMP_748,81894,568,33,916.69,1085,9,Singapore,desktop,paused
CMP_749,94409,2871,223,7433.3,4882,3,Germany,mobile,paused
CMP_750,51519,525,48,1080.5,3363,4,US,tablet,paused
CMP_751,69882,2914,238,7064.16,4518,6,Singapore,tablet,paused
CMP_752,51288,933,45,2178.27,1481,10,Singapore,tablet,paused
CMP_753,14661,43,76,1025.76,498,5,UK,desktop,active
CMP_754,74226,516,29,1522.3,1752,9,US,desktop,active
CMP_755,40278,3150,271,5578.58,1927,8,US,mobile,active
CMP_756,84997,2637,112,3124.17,1594,3,US,desktop,active
CMP_757,37217,992,13,2842.37,2062,7,UK,tablet,paused
CMP_758,50644,2664,203,883.96,3155,7,UAE,mobile,paused
CMP_759,75439,2351,122,699.27,3198,2,UK,tablet,paused
CMP_760,70136,1509,140,466.92,4106,8,US,desktop,active
CMP_761,94255,4461,286,6353.49,715,3,UAE,desktop,paused
CMP_762,52902,1754,202,3707.95,993,7,US,desktop,active
CMP_763,57013,4379,85,5928.13,3669,9,UK,tablet,paused
CMP_764,15031,146,15,1904.0,1904,3,Singapore,desktop,paused
CMP_765,63378,2176,259,5403.14,4405,6,US,tablet,paused
CMP_766,41683,2326,267,4142.99,1250,8,UAE,desktop,paused
CMP_767,26446,1241,139,517.91,3415,2,US,desktop,paused
CMP_768,32806,1470,55,1491.21,3662,7,India,mobile,active
CMP_769,89251,1667,29,1288.53,2916,3,UK,mobile,active
CMP_770,20118,1583,189,4240.35,204,5,Germany,mobile,active
CMP_771,34869,2195,175,6501.72,4363,9,Singapore,mobile,active
CMP_772,13809,216,10,507.19,1769,5,US,mobile,paused
CMP_773,47347,928,11,481.65,4357,10,UAE,tablet,active
CMP_774,71771,2687,108,8031.33,1527,2,India,tablet,paused
CMP_775,97788,3181,152,4892.83,4660,9,UK,desktop,paused
CMP_776,79201,2613,117,4578.0,2253,8,US,desktop,paused
CMP_777,84490,253,695,2432.53,4755,3,UAE,desktop,active
CMP_778,77273,3750,312,8879.12,1617,7,UK,tablet,paused
CMP_779,65558,1315,51,3836.05,2783,4,Germany,tablet,active
CMP_780,99150,3403,201,7802.58,4780,7,Germany,tablet,active
CMP_781,30929,2197,93,5113.06,982,1,UAE,mobile,active
CMP_782,40105,3081,295,7774.84,614,8,India,desktop,paused
CMP_783,62907,4841,531,9768.12,2173,7,Germany,desktop,active
CMP_784,87195,1928,45,4660.34,2690,3,Germany,mobile,paused
CMP_785,90540,2320,213,4554.99,3941,1,UAE,mobile,active
CMP_786,29968,791,58,1220.62,569,8,UK,tablet,active
